lat,lon,region,name
23.29102828115297,-14.47179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.29102828115297,-14.17179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.29102828115297,-13.87179828879979,Western Sahara,Western Sahara
23.29102828115297,-13.57179828879979,Western Sahara,Western Sahara
23.29102828115297,-13.27179828879979,Western Sahara,Western Sahara
23.29102828115297,-12.97179828879979,Western Sahara,Western Sahara
23.29102828115297,-12.67179828879979,Western Sahara,Western Sahara
23.591028281152965,-15.67179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.591028281152965,-15.37179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.591028281152965,-15.07179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.591028281152965,-14.77179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.591028281152965,-14.47179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.591028281152965,-14.17179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.591028281152965,-13.87179828879979,Western Sahara,Western Sahara
23.591028281152965,-13.57179828879979,Western Sahara,Western Sahara
23.591028281152965,-13.27179828879979,Western Sahara,Western Sahara
23.591028281152965,-12.97179828879979,Western Sahara,Western Sahara
23.591028281152965,-12.67179828879979,Western Sahara,Western Sahara
23.591028281152965,-12.371798288799791,Western Sahara,Western Sahara
23.591028281152965,-12.07179828879979,Western Sahara,Western Sahara
23.891028281152966,-15.67179828879979,Oued Ed-Dahab,Station service 40km صطاصيون
23.891028281152966,-15.37179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-15.07179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-14.77179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-14.47179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-14.17179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-13.87179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-13.57179828879979,Oued Ed-Dahab,Oued Ed-Dahab
23.891028281152966,-13.27179828879979,Western Sahara,Western Sahara
23.891028281152966,-12.97179828879979,Western Sahara,Western Sahara
23.891028281152966,-12.67179828879979,Western Sahara,Western Sahara
23.891028281152966,-12.371798288799791,Western Sahara,Western Sahara
23.891028281152966,-12.07179828879979,Western Sahara,Western Sahara
24.191028281152967,-15.37179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-15.07179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-14.77179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-14.47179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-14.17179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-13.87179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-13.57179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-13.27179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.191028281152967,-12.97179828879979,Western Sahara,Western Sahara
24.191028281152967,-12.67179828879979,Western Sahara,Western Sahara
24.191028281152967,-12.371798288799791,Western Sahara,Western Sahara
24.191028281152967,-12.07179828879979,Western Sahara,Western Sahara
24.491028281152968,-15.07179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.491028281152968,-14.77179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.491028281152968,-14.47179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.491028281152968,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.491028281152968,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.491028281152968,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.491028281152968,-13.27179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.491028281152968,-12.97179828879979,Oued Ed-Dahab,Oued Ed-Dahab
24.491028281152968,-12.67179828879979,Western Sahara,Western Sahara
24.491028281152968,-12.371798288799791,Western Sahara,Western Sahara
24.491028281152968,-12.07179828879979,Western Sahara,Western Sahara
24.79102828115297,-14.77179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-14.47179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
24.79102828115297,-12.371798288799791,Western Sahara,Western Sahara
24.79102828115297,-12.07179828879979,Western Sahara,Western Sahara
25.091028281152965,-14.77179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-14.47179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.091028281152965,-12.07179828879979,Western Sahara,Western Sahara
25.391028281152966,-14.77179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-14.47179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Dait Ammat Esfeia
25.391028281152966,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.391028281152966,-12.07179828879979,Western Sahara,Western Sahara
25.691028281152967,-14.47179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.691028281152967,-12.07179828879979,Western Sahara,Western Sahara
25.991028281152968,-14.47179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
25.991028281152968,-12.07179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-14.17179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-13.87179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.29102828115297,-12.371798288799791,Guelmim - Es-Semara,Guelmim - Es-Semara
26.29102828115297,-12.07179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.29102828115297,-11.77179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.29102828115297,-11.47179828879979,Western Sahara,Western Sahara
26.29102828115297,-11.17179828879979,Western Sahara,Western Sahara
26.29102828115297,-10.871798288799791,Western Sahara,Western Sahara
26.29102828115297,-10.57179828879979,Western Sahara,Western Sahara
26.29102828115297,-10.27179828879979,Western Sahara,Western Sahara
26.29102828115297,-9.97179828879979,Western Sahara,Western Sahara
26.29102828115297,-9.67179828879979,Western Sahara,Western Sahara
26.29102828115297,-9.37179828879979,Western Sahara,Western Sahara
26.29102828115297,-9.07179828879979,Western Sahara,Western Sahara
26.29102828115297,-8.77179828879979,Western Sahara,Western Sahara
26.591028281152965,-13.57179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.591028281152965,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.591028281152965,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.591028281152965,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.591028281152965,-12.371798288799791,Guelmim - Es-Semara,Guelmim - Es-Semara
26.591028281152965,-12.07179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.591028281152965,-11.77179828879979,Guelmim - Es-Semara,Uad Aasli Lejcheb
26.591028281152965,-11.47179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.591028281152965,-11.17179828879979,Western Sahara,Western Sahara
26.591028281152965,-10.871798288799791,Western Sahara,Western Sahara
26.591028281152965,-10.57179828879979,Western Sahara,Western Sahara
26.591028281152965,-10.27179828879979,Western Sahara,Western Sahara
26.591028281152965,-9.97179828879979,Western Sahara,Western Sahara
26.591028281152965,-9.67179828879979,Western Sahara,Western Sahara
26.591028281152965,-9.37179828879979,Western Sahara,Western Sahara
26.591028281152965,-9.07179828879979,Western Sahara,Western Sahara
26.591028281152965,-8.77179828879979,Western Sahara,Western Sahara
26.891028281152966,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.891028281152966,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.891028281152966,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.891028281152966,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
26.891028281152966,-12.07179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.891028281152966,-11.77179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.891028281152966,-11.47179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.891028281152966,-11.17179828879979,Western Sahara,Western Sahara
26.891028281152966,-10.871798288799791,Western Sahara,Western Sahara
26.891028281152966,-10.57179828879979,Western Sahara,Western Sahara
26.891028281152966,-10.27179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.891028281152966,-9.97179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
26.891028281152966,-9.67179828879979,Western Sahara,Western Sahara
26.891028281152966,-9.37179828879979,Western Sahara,Western Sahara
26.891028281152966,-9.07179828879979,Western Sahara,Western Sahara
26.891028281152966,-8.77179828879979,Western Sahara,Western Sahara
27.191028281152967,-13.27179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
27.191028281152967,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
27.191028281152967,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Wad Win Mrad
27.191028281152967,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
27.191028281152967,-12.07179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-11.77179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-11.47179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-11.17179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-10.871798288799791,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-10.57179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-10.27179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-9.97179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-9.67179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-9.37179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-9.07179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.191028281152967,-8.77179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
27.491028281152968,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
27.491028281152968,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Sebjet el Gréier
27.491028281152968,-12.07179828879979,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune-Boujdour-Sakia El Hamra
27.491028281152968,-11.77179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-11.47179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-11.17179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-10.871798288799791,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-10.57179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-10.27179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-9.97179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-9.67179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-9.37179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-9.07179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
27.491028281152968,-8.77179828879979,Western Sahara,Western Sahara
27.79102828115297,-12.97179828879979,Laâyoune-Boujdour-Sakia El Hamra,Tarfaya
27.79102828115297,-12.67179828879979,Laâyoune-Boujdour-Sakia El Hamra,Tarfaya
27.79102828115297,-12.371798288799791,Laâyoune-Boujdour-Sakia El Hamra,Tarfaya
27.79102828115297,-12.07179828879979,Laâyoune-Boujdour-Sakia El Hamra,Tarfaya
27.79102828115297,-11.77179828879979,Laâyoune-Boujdour-Sakia El Hamra,Tarfaya
27.79102828115297,-11.47179828879979,Guelmim - Es-Semara,Tan-Tan
27.79102828115297,-11.17179828879979,Guelmim - Es-Semara,Tan-Tan
27.79102828115297,-10.871798288799791,Guelmim - Es-Semara,Tan-Tan
27.79102828115297,-10.57179828879979,Guelmim - Es-Semara,Tan-Tan
27.79102828115297,-10.27179828879979,Guelmim - Es-Semara,Tan-Tan
27.79102828115297,-9.97179828879979,Guelmim - Es-Semara,Assa-Zag
27.79102828115297,-9.67179828879979,Guelmim - Es-Semara,Assa-Zag
27.79102828115297,-9.37179828879979,Guelmim - Es-Semara,Assa-Zag
27.79102828115297,-9.07179828879979,Guelmim - Es-Semara,Assa-Zag
27.79102828115297,-8.77179828879979,Guelmim - Es-Semara,Assa-Zag
28.091028281152965,-12.07179828879979,Laâyoune-Boujdour-Sakia El Hamra,La Courbine d'Argent
28.091028281152965,-11.77179828879979,Laâyoune-Boujdour-Sakia El Hamra,Tarfaya
28.091028281152965,-11.47179828879979,Guelmim - Es-Semara,Tan-Tan
28.091028281152965,-11.17179828879979,Guelmim - Es-Semara,Tan-Tan
28.091028281152965,-10.871798288799791,Guelmim - Es-Semara,Tan-Tan
28.091028281152965,-10.57179828879979,Guelmim - Es-Semara,Tan-Tan
28.091028281152965,-10.27179828879979,Guelmim - Es-Semara,Assa-Zag
28.091028281152965,-9.97179828879979,Guelmim - Es-Semara,Assa-Zag
28.091028281152965,-9.67179828879979,Guelmim - Es-Semara,Assa-Zag
28.091028281152965,-9.37179828879979,Guelmim - Es-Semara,Assa-Zag
28.091028281152965,-9.07179828879979,Guelmim - Es-Semara,Assa-Zag
28.091028281152965,-8.77179828879979,Guelmim - Es-Semara,Assa-Zag
28.391028281152966,-11.17179828879979,Guelmim - Es-Semara,Tan-Tan
28.391028281152966,-10.871798288799791,Guelmim - Es-Semara,Tan-Tan
28.391028281152966,-10.57179828879979,Guelmim - Es-Semara,Assa-Zag
28.391028281152966,-10.27179828879979,Guelmim - Es-Semara,Assa-Zag
28.391028281152966,-9.97179828879979,Guelmim - Es-Semara,Assa-Zag
28.391028281152966,-9.67179828879979,Guelmim - Es-Semara,Gravures Rupestres
28.391028281152966,-9.37179828879979,Guelmim - Es-Semara,Assa-Zag
28.391028281152966,-9.07179828879979,Guelmim - Es-Semara,Assa-Zag
28.391028281152966,-8.77179828879979,Guelmim - Es-Semara,Assa-Zag
28.691028281152967,-10.871798288799791,Guelmim - Es-Semara,Guelmim
28.691028281152967,-10.57179828879979,Guelmim - Es-Semara,Guelmim
28.691028281152967,-10.27179828879979,Guelmim - Es-Semara,Guelmim
28.691028281152967,-9.97179828879979,Guelmim - Es-Semara,Oued Tafagounte
28.691028281152967,-9.67179828879979,Guelmim - Es-Semara,Guelmim
28.691028281152967,-9.37179828879979,Guelmim - Es-Semara,Assa-Zag
28.691028281152967,-9.07179828879979,Guelmim - Es-Semara,Guelmim
28.691028281152967,-8.77179828879979,Guelmim - Es-Semara,Tata
28.991028281152968,-10.57179828879979,Guelmim - Es-Semara,Guelmim - Es-Semara
28.991028281152968,-10.27179828879979,Guelmim - Es-Semara,Aksiksou
28.991028281152968,-9.97179828879979,Guelmim - Es-Semara,Guelmim
28.991028281152968,-9.67179828879979,Guelmim - Es-Semara,Guelmim
28.991028281152968,-9.37179828879979,Guelmim - Es-Semara,Guelmim
28.991028281152968,-9.07179828879979,Guelmim - Es-Semara,Tata
28.991028281152968,-8.77179828879979,Guelmim - Es-Semara,Tata
28.991028281152968,-8.471798288799791,Guelmim - Es-Semara,Tata
29.29102828115297,-9.97179828879979,Suss-Massa-Draa,Sidi Ifni
29.29102828115297,-9.67179828879979,Suss-Massa-Draa,Iferd n’ Id Lahousine
29.29102828115297,-9.37179828879979,Suss-Massa-Draa,Jebel Ouausimi
29.29102828115297,-9.07179828879979,Guelmim - Es-Semara,Tata
29.29102828115297,-8.77179828879979,Guelmim - Es-Semara,Tata
29.29102828115297,-8.471798288799791,Guelmim - Es-Semara,Tata
29.29102828115297,-8.17179828879979,Guelmim - Es-Semara,Tata
29.29102828115297,-7.8717982887997895,Guelmim - Es-Semara,Tata
29.591028281152965,-9.97179828879979,Suss-Massa-Draa,Igui Ougrar
29.591028281152965,-9.67179828879979,Suss-Massa-Draa,Tiznit
29.591028281152965,-9.37179828879979,Suss-Massa-Draa,Tiznit
29.591028281152965,-9.07179828879979,Suss-Massa-Draa,Tiznit
29.591028281152965,-8.77179828879979,Suss-Massa-Draa,Tiznit
29.591028281152965,-8.471798288799791,Guelmim - Es-Semara,Tata
